,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
21-Dec-20,4.051,5.3753,4.9493,3.9125,4.5766,3.0551,3.1457,3.0346,52.2447,13.4854,8.429,14.3816,0.367,0.0287,107.9806,5.8495,0.6185,3.0346,0.0175,0.0996,2.8564,0.305,5.4953,110.2868,2.5224,3.4357,0.2585
22-Dec-20,4.061,5.4545,4.9634,3.9277,4.5789,3.0677,3.1549,3.0427,52.3814,13.4604,8.4463,14.4099,0.3668,0.0286,108.2471,5.8359,0.6201,3.0427,0.0176,0.1003,2.8728,0.3065,5.4981,110.5591,2.5279,3.4363,0.2588
23-Dec-20,4.063,5.4527,4.9522,3.9288,4.5711,3.0737,3.1543,3.0471,52.4086,13.4737,8.454,14.4285,0.3672,0.0286,108.2947,5.8589,0.6215,3.0471,0.0176,0.1004,2.8754,0.3064,5.5092,110.6135,2.5327,3.4425,0.2585
24-Dec-20,4.062,5.5225,4.9562,3.9207,4.5756,3.0853,3.1621,3.0576,52.3923,13.495,8.4555,14.4473,0.3684,0.0286,108.2565,5.8504,0.6222,3.0576,0.0176,0.1005,2.8875,0.3045,5.5213,110.5863,2.5376,3.451,0.2582
28-Dec-20,4.0505,5.4896,4.9574,3.9158,4.5547,3.0832,3.1593,3.05,52.2493,13.43,8.4315,14.402,0.3695,0.0286,107.9356,5.8338,0.6191,3.05,0.0175,0.1002,2.89,0.3057,5.5075,110.2732,2.5213,3.4423,0.2578
29-Dec-20,4.0495,5.4693,4.959,3.9071,4.5693,3.0786,3.1582,3.0501,52.2287,13.4781,8.4277,14.4146,0.3701,0.0287,107.909,5.8382,0.6202,3.0501,0.0175,0.1002,2.8877,0.3061,5.5171,110.246,2.5215,3.4483,0.2578
30-Dec-20,4.036,5.4696,4.9477,3.9076,4.5605,3.0873,3.1528,3.0447,52.0603,13.4489,8.3978,14.364,0.3714,0.0287,107.5693,5.8129,0.6184,3.0447,0.0175,0.0998,2.8972,0.3051,5.5045,109.8784,2.5139,3.4402,0.2568
31-Dec-20,4.017,5.4904,4.9413,3.8953,4.5617,3.0965,3.1531,3.0396,51.8239,13.4124,8.36,14.2994,0.3696,0.0286,107.0743,5.7856,0.6141,3.0396,0.0174,0.0992,2.9007,0.3029,5.4982,109.3612,2.5076,3.4366,0.2552
4-Jan-21,4.008,5.4876,4.9228,3.8986,4.5525,3.1008,3.159,3.0443,51.7005,13.4271,8.3509,14.2705,0.3701,0.0288,106.8401,5.7726,0.6204,3.0443,0.0174,0.0988,2.8962,0.3023,5.4902,109.1162,2.4992,3.4314,0.255
5-Jan-21,4.0115,5.4396,4.9241,3.8983,4.5619,3.0939,3.1463,3.0417,51.7433,13.3851,8.3451,14.3189,0.3682,0.0288,106.9391,5.8118,0.6205,3.0417,0.0174,0.0987,2.8951,0.3039,5.4775,109.2114,2.4978,3.4232,0.2554
6-Jan-21,4.0105,5.4641,4.9429,3.9003,4.5725,3.124,3.1649,3.0444,51.7294,13.4175,8.343,14.3222,0.369,0.0289,106.9096,5.807,0.621,3.0444,0.0174,0.0983,2.9237,0.3052,5.4823,109.1842,2.4968,3.4263,0.2561
7-Jan-21,4.022,5.4735,4.9446,3.8899,4.5622,3.1275,3.1697,3.0489,51.879,13.4291,8.3626,14.3674,0.3694,0.0289,107.2133,5.8346,0.6225,3.0489,0.0174,0.0989,2.9262,0.3061,5.4903,109.4973,2.5052,3.432,0.2562
8-Jan-21,4.032,5.4757,4.9287,3.8779,4.5439,3.1304,3.1763,3.0405,52.006,13.4132,8.3855,14.4005,0.3692,0.0288,107.4699,5.8273,0.6231,3.0405,0.0175,0.0988,2.9228,0.3048,5.4929,109.7696,2.5161,3.433,0.2568
11-Jan-21,4.043,5.4621,4.9288,3.8851,4.5565,3.1182,3.1707,3.0415,52.1405,13.4274,8.4086,14.4166,0.3686,0.0286,107.7674,5.8428,0.6243,3.0415,0.0175,0.099,2.9089,0.3056,5.5072,110.069,2.5198,3.4422,0.2592
12-Jan-21,4.0635,5.5077,4.9378,3.8992,4.5632,3.1362,3.1873,3.0556,52.4012,13.4776,8.4568,14.4993,0.3698,0.0288,108.3109,5.8524,0.6284,3.0556,0.0176,0.0995,2.9164,0.306,5.5395,110.6271,2.5318,3.4624,0.2593
13-Jan-21,4.045,5.5364,4.9313,3.8971,4.5598,3.1365,3.1774,3.0538,52.17,13.4744,8.4162,14.4366,0.3689,0.0288,107.8178,5.8285,0.6254,3.0538,0.0175,0.099,2.9152,0.3048,5.5268,110.1235,2.5179,3.4539,0.2583
14-Jan-21,4.04,5.5186,4.912,3.8856,4.5557,3.1373,3.1879,3.0462,52.1075,13.4712,8.4079,14.4203,0.3683,0.0287,107.6874,5.8264,0.6248,3.0462,0.0175,0.0989,2.9092,0.3042,5.5331,109.9873,2.5172,3.4586,0.2577
15-Jan-21,4.037,5.5105,4.8973,3.8913,4.5464,3.123,3.1824,3.0401,52.0668,13.4388,8.3947,14.4127,0.3671,0.0288,107.6103,5.8202,0.6236,3.04,0.0175,0.0987,2.8986,0.3042,5.5171,109.9057,2.5137,3.4497,0.2578
18-Jan-21,4.0505,5.4795,4.8894,3.9032,4.5422,3.1067,3.1659,3.038,52.2426,13.4591,8.4268,14.4462,0.3659,0.0288,107.9788,5.8343,0.6237,3.038,0.0176,0.099,2.8763,0.3052,5.5264,110.2732,2.5217,3.4549,0.2577
19-Jan-21,4.05,5.5094,4.9046,3.8937,4.5531,3.1201,3.1785,3.0444,52.2442,13.4753,8.4287,14.4545,0.3669,0.0288,107.9655,5.8336,0.6243,3.0444,0.0176,0.0989,2.884,0.3052,5.5287,110.2596,2.5198,3.4552,0.258
20-Jan-21,4.045,5.5328,4.9086,3.8979,4.5547,3.1282,3.1855,3.05,52.1824,13.4923,8.4183,14.433,0.3672,0.0288,107.8322,5.8244,0.6255,3.05,0.0175,0.0995,2.8877,0.3044,5.5355,110.1235,2.5179,3.4593,0.2572
21-Jan-21,4.03,5.533,4.8892,3.8943,4.5419,3.1283,3.1927,3.0442,51.9889,13.4513,8.3848,14.4135,0.3664,0.0288,107.4294,5.8046,0.6236,3.0442,0.0175,0.0984,2.9048,0.303,5.523,109.7151,2.507,3.452,0.2564
22-Jan-21,4.0415,5.534,4.923,3.8997,4.5692,3.1269,3.1876,3.0485,52.1366,13.4852,8.4075,14.4448,0.3658,0.0288,107.7389,5.83,0.6242,3.0485,0.0175,0.0993,2.9068,0.3043,5.5362,110.0282,2.5142,3.459,0.2569
25-Jan-21,4.0425,5.5384,4.9211,3.8966,4.5639,3.1259,3.1823,3.048,52.1522,13.4795,8.4061,14.4401,0.3667,0.0288,107.7655,5.8311,0.6241,3.048,0.0175,0.0992,2.9142,0.3044,5.5445,110.0554,2.5132,3.4655,0.2567
26-Jan-21,4.048,5.5215,4.9139,3.9006,4.5555,3.1145,3.1752,3.0482,52.2232,13.4956,8.4228,14.4489,0.3661,0.0288,107.915,5.8362,0.6255,3.0482,0.0175,0.0994,2.9121,0.3044,5.5436,110.2051,2.5174,3.4686,0.2575
27-Jan-21,4.0445,5.5555,4.9129,3.8985,4.558,3.1246,3.177,3.0515,52.1757,13.4952,8.4085,14.4441,0.3662,0.0288,107.8246,5.8287,0.6255,3.0515,0.0175,0.0988,2.9199,0.3046,5.5554,110.1099,2.516,3.472,0.2566
29-Jan-21,4.045,5.5378,4.9011,3.8658,4.5508,3.0973,3.1481,3.0417,52.1764,13.5058,8.4148,14.4655,0.3622,0.0288,107.8408,5.8194,0.6273,3.0417,0.0176,0.0993,2.9011,0.3057,5.5461,110.1235,2.5203,3.4647,0.2575
2-Feb-21,4.046,5.544,4.8904,3.8583,4.5209,3.0879,3.1634,3.0398,52.192,13.4957,8.43,14.4552,0.3626,0.0288,107.8703,5.8194,0.627,3.0398,0.0176,0.0992,2.9101,0.307,5.545,110.1507,2.5201,3.4664,0.2567
3-Feb-21,4.049,5.5307,4.8716,3.8545,4.5049,3.0833,3.1687,3.0376,52.2367,13.4877,8.4328,14.4856,0.3632,0.0289,107.9446,5.8139,0.6268,3.0376,0.0176,0.0986,2.9173,0.3056,5.5506,110.2324,2.522,3.4691,0.2576
4-Feb-21,4.0565,5.5099,4.865,3.8547,4.4962,3.0955,3.1741,3.0387,52.3267,13.5037,8.4349,14.5082,0.3629,0.0289,108.1445,5.8209,0.6277,3.0387,0.0176,0.0993,2.9191,0.2929,5.5646,110.4366,2.5274,3.4769,0.2593
5-Feb-21,4.0705,5.5774,4.8783,3.864,4.5123,3.1025,3.1821,3.0448,52.5046,13.5323,8.4652,14.5401,0.3626,0.029,108.5148,5.834,0.6288,3.0448,0.0177,0.0997,2.9206,0.2918,5.5841,110.8177,2.5402,3.4901,0.2594
8-Feb-21,4.0655,5.5746,4.8908,3.8492,4.5152,3.1168,3.1839,3.0437,52.4415,13.5291,8.4575,14.5046,0.3627,0.029,108.3815,5.8269,0.6296,3.0437,0.0177,0.0991,2.9251,0.2914,5.5784,110.6816,2.5364,3.4864,0.2594
9-Feb-21,4.05,5.5791,4.8997,3.8654,4.5267,3.1294,3.1837,3.0489,52.2436,13.5135,8.4305,14.4684,0.3634,0.0289,107.9683,5.8147,0.629,3.0489,0.0176,0.0992,2.9363,0.2903,5.5567,110.2596,2.5306,3.473,0.2592
10-Feb-21,4.0365,5.5928,4.9001,3.8656,4.5356,3.1287,3.1839,3.0488,52.0671,13.5045,8.4041,14.4166,0.3656,0.0289,107.6113,5.8169,0.6276,3.0488,0.0175,0.0989,2.924,0.2894,5.5438,109.8921,2.5213,3.4645,0.2581
11-Feb-21,4.0425,5.5855,4.9009,3.8592,4.5396,3.1279,3.1866,3.0523,52.1411,13.5291,8.4131,14.4282,0.3659,0.0289,107.7741,5.83,0.6259,3.0523,0.0176,0.0985,2.9181,0.2867,5.5497,110.0554,2.5425,3.4679,0.2586
15-Feb-21,4.0345,5.6082,4.8977,3.8325,4.5276,3.1399,3.1859,3.0504,52.0383,13.5023,8.4149,14.4048,0.3661,0.029,107.5609,5.8127,0.6247,3.0502,0.0175,0.0985,2.9228,0.2882,5.5528,109.8376,2.5406,3.4725,0.2587
16-Feb-21,4.03,5.6142,4.8985,3.8221,4.5373,3.1408,3.1901,3.0466,51.9829,13.4873,8.3683,14.3852,0.3659,0.0289,107.4437,5.8062,0.624,3.0466,0.0175,0.0984,2.929,0.2879,5.5416,109.7151,2.5173,3.4631,0.2578
17-Feb-21,4.0395,5.6113,4.8789,3.8146,4.5149,3.1375,3.1822,3.0428,52.1048,13.4695,8.349,14.434,0.3654,0.0288,107.6999,5.8338,0.6255,3.0428,0.0176,0.099,2.9111,0.2885,5.5516,109.9797,2.524,3.4696,0.2586
18-Feb-21,4.0425,5.6239,4.8787,3.8236,4.5077,3.1443,3.1866,3.046,52.1458,13.475,8.3368,14.469,0.3654,0.0288,107.7828,5.8142,0.6251,3.046,0.0176,0.0986,2.9155,0.2887,5.5607,110.0554,2.5433,3.4756,0.2583
19-Feb-21,4.0425,5.6583,4.9046,3.8378,4.5228,3.1602,3.1936,3.0537,52.1394,13.484,8.3485,14.4786,0.3665,0.0287,107.7856,5.8191,0.6263,3.0537,0.0176,0.0991,2.9332,0.2887,5.5808,110.0554,2.5473,3.4774,0.2581
22-Feb-21,4.0455,5.6641,4.8951,3.825,4.4863,3.1824,3.2,3.0531,52.1761,13.467,8.3104,14.4855,0.3629,0.0287,107.8656,5.8373,0.6255,3.0531,0.0176,0.0991,2.9504,0.289,5.5853,110.1371,2.5431,3.4916,0.2583
23-Feb-21,4.043,5.6956,4.9157,3.8433,4.498,3.2,3.208,3.0617,52.1462,13.4722,8.3036,14.5145,0.3638,0.0287,107.799,5.8319,0.6258,3.0617,0.0176,0.0985,2.9599,0.2888,5.5893,110.0735,2.5456,3.4933,0.2578
24-Feb-21,4.04,5.7261,4.9159,3.8234,4.4491,3.2009,3.2132,3.0613,52.0937,13.4487,8.311,14.4969,0.3648,0.0287,107.719,5.8336,0.6265,3.0613,0.0175,0.099,2.9868,0.2886,5.5775,109.9873,2.5441,3.4877,0.2578
25-Feb-21,4.0385,5.7215,4.9302,3.8051,4.4654,3.229,3.2321,3.0662,52.0825,13.4169,8.3063,14.5249,0.3641,0.0287,107.679,5.8345,0.6261,3.0662,0.0175,0.0983,3.0133,0.2885,5.573,109.9465,2.5508,3.4831,0.2572
26-Feb-21,4.0495,5.6472,4.9201,3.8156,4.4778,3.1738,3.2136,3.0521,52.2061,13.4356,8.3306,14.543,0.3608,0.0284,107.9737,5.8582,0.6269,3.0521,0.0176,0.0992,2.9786,0.2892,5.5348,110.246,2.5642,3.4592,0.2579
1-Mar-21,4.0555,5.6566,4.8887,3.8017,4.4546,3.1424,3.1946,3.0466,52.2714,13.3978,8.3481,14.5572,0.3622,0.0285,108.1294,5.837,0.6277,3.0463,0.0176,0.0988,2.9455,0.2897,5.5314,110.4093,2.5668,3.4571,0.258
2-Mar-21,4.0555,5.6282,4.8674,3.795,4.413,3.1408,3.1958,3.0418,52.2818,13.3757,8.367,14.551,0.3606,0.0283,108.1236,5.8266,0.6268,3.0418,0.0176,0.0994,2.9271,0.2897,5.5228,110.4093,2.5729,3.4518,0.2578
3-Mar-21,4.0515,5.6565,4.8924,3.7898,4.4177,3.1695,3.2097,3.0456,52.2313,13.3625,8.3536,14.579,0.3609,0.0284,108.0141,5.8172,0.6267,3.0456,0.0176,0.0988,2.9529,0.2894,5.556,110.3004,2.5802,3.4719,0.259
4-Mar-21,4.0565,5.654,4.8842,3.7809,4.3959,3.1645,3.2077,3.0446,52.2863,13.3746,8.3501,14.5679,0.3607,0.0284,108.1301,5.8302,0.6271,3.0446,0.0176,0.0992,2.9466,0.2897,5.5755,110.4366,2.5809,3.4845,0.2586
5-Mar-21,4.072,5.6352,4.8567,3.7556,4.3787,3.1259,3.2081,3.0382,52.4556,13.3596,8.3631,14.5845,0.3606,0.0285,108.5433,5.8465,0.6285,3.0382,0.0177,0.0996,2.9103,0.2909,5.5807,110.8585,2.5924,3.4884,0.2594
8-Mar-21,4.1025,5.6697,4.873,3.7809,4.3896,3.1437,3.2364,3.0426,52.8125,13.3241,8.4396,14.5458,0.3621,0.0286,109.3533,5.8619,0.6285,3.0426,0.0178,0.1007,2.9247,0.293,5.6049,111.6889,2.6114,3.5043,0.2605
9-Mar-21,4.1185,5.7216,4.8994,3.7925,4.41,3.1715,3.2619,3.0615,53.0335,13.3804,8.4725,14.5438,0.3619,0.0286,109.7798,5.8706,0.6322,3.0615,0.0179,0.1009,2.9499,0.2942,5.6479,112.1245,2.6227,3.5288,0.2622
10-Mar-21,4.124,5.7313,4.9059,3.7945,4.4387,3.1763,3.2585,3.0629,53.1224,13.4201,8.4935,14.5616,0.3615,0.0286,109.9382,5.8871,0.6339,3.0629,0.0179,0.1014,2.952,0.2946,5.653,112.2742,2.6256,3.532,0.2623
11-Mar-21,4.1105,5.7325,4.9186,3.7906,4.4395,3.1976,3.2659,3.0674,52.983,13.4462,8.484,14.5752,0.3635,0.0285,109.5929,5.8652,0.633,3.0674,0.0178,0.1011,2.9742,0.2936,5.6568,111.9067,2.6182,3.5236,0.2607
12-Mar-21,4.1165,5.7388,4.9122,3.7737,4.4249,3.1891,3.2759,3.0575,53.0265,13.3826,8.4885,14.5965,0.3621,0.0286,109.7572,5.8932,0.6328,3.0575,0.0179,0.1012,2.9561,0.294,5.6548,112.07,2.6196,3.5344,0.2622
15-Mar-21,4.116,5.7391,4.9131,3.7742,4.4282,3.1915,3.3068,3.0608,53.019,13.3984,8.4875,14.5751,0.3631,0.0286,109.7424,5.8786,0.6333,3.0608,0.0178,0.1013,2.966,0.294,5.6772,112.0564,2.622,3.5477,0.2619
16-Mar-21,4.115,5.6865,4.908,3.7675,4.4357,3.1772,3.2952,3.0564,52.9963,13.3887,8.4566,14.552,0.3635,0.0286,109.7187,5.8782,0.633,3.0564,0.0178,0.1012,2.9546,0.2939,5.6663,112.0292,2.6269,3.5415,0.2614
17-Mar-21,4.1215,5.7283,4.9044,3.7763,4.4463,3.1837,3.3066,3.0603,53.0694,13.3858,8.4639,14.5775,0.3651,0.0286,109.8949,5.8913,0.6339,3.0606,0.0179,0.1015,2.958,0.2944,5.6809,112.2062,2.6471,3.5497,0.2624
18-Mar-21,4.114,5.7421,4.9154,3.7707,4.4548,3.2122,3.3159,3.0645,52.981,13.3485,8.4502,14.4997,0.3656,0.0286,109.695,5.8714,0.6324,3.0645,0.0178,0.1013,2.975,0.2939,5.6702,112.002,2.6435,3.5438,0.262
19-Mar-21,4.1125,5.7376,4.9033,3.7853,4.4354,3.1952,3.2982,3.0643,52.9508,13.3393,8.4602,14.4852,0.364,0.0285,109.6491,5.8798,0.6324,3.0643,0.0178,0.1012,2.954,0.2937,5.6728,111.9611,2.6383,3.5443,0.2623
22-Mar-21,4.112,5.7015,4.8943,3.7838,4.4358,3.1761,3.2909,3.0657,52.9525,13.2988,8.4661,14.4743,0.3647,0.0286,109.6387,5.8712,0.6317,3.0657,0.0178,0.1012,2.9434,0.2937,5.6801,111.9475,2.6389,3.5508,0.261
23-Mar-21,4.12,5.6901,4.9024,3.7883,4.4368,3.1679,3.2829,3.072,53.0473,13.3075,8.4748,14.4785,0.365,0.0286,109.8579,5.8876,0.6329,3.072,0.0179,0.1008,2.912,0.2943,5.6941,112.1653,2.6402,3.5588,0.2617
24-Mar-21,4.1305,5.6559,4.8847,3.8022,4.4172,3.1448,3.2844,3.069,53.1695,13.3113,8.4911,14.491,0.3652,0.0286,110.1408,5.8917,0.6334,3.069,0.0179,0.1017,2.8856,0.295,5.6908,112.4512,2.6588,3.5565,0.2615
25-Mar-21,4.1435,5.6691,4.8916,3.7968,4.4223,3.1495,3.2956,3.0766,53.3307,13.3232,8.5284,14.4832,0.3655,0.0287,110.4845,5.8982,0.634,3.0764,0.0179,0.102,2.8905,0.296,5.7031,112.8051,2.6754,3.5649,0.2631
26-Mar-21,4.1465,5.7093,4.8877,3.788,4.4079,3.1594,3.2964,3.0794,53.3713,13.35,8.5521,14.4927,0.3672,0.0288,110.5645,5.8935,0.6341,3.0794,0.018,0.1016,2.8959,0.2962,5.7262,112.8868,2.6821,3.5789,0.264
29-Mar-21,4.1445,5.7233,4.8766,3.7803,4.4161,3.1618,3.2862,3.0756,53.3127,13.2837,8.5489,14.5154,0.3657,0.0287,110.5112,5.8856,0.6313,3.0756,0.018,0.1019,2.8906,0.296,5.6996,112.8323,2.696,3.5721,0.2642
30-Mar-21,4.15,5.7156,4.8746,3.764,4.4053,3.1689,3.2974,3.0813,53.3855,13.2843,8.5514,14.5599,0.366,0.0287,110.6549,5.8937,0.6321,3.0813,0.018,0.1023,2.9085,0.2964,5.6659,112.9821,2.7155,3.5413,0.2641
31-Mar-21,4.146,5.714,4.8699,3.7515,4.4013,3.1593,3.2918,3.0845,53.3337,13.246,8.5344,14.554,0.3673,0.0285,110.5482,5.8744,0.6326,3.0845,0.018,0.1016,2.9005,0.2961,5.6616,112.8732,2.7129,3.5384,0.2639
1-Apr-21,4.1455,5.7108,4.8614,3.7423,4.3784,3.1336,3.2935,3.0784,53.3132,13.2444,8.5404,14.5359,0.3663,0.0285,110.5349,5.875,0.6306,3.0783,0.018,0.1022,2.8865,0.2961,5.6497,112.8595,2.7139,3.5439,0.2635
2-Apr-21,4.139,5.7265,4.8766,3.7494,4.3985,3.151,3.2943,3.0802,53.233,13.2363,8.5217,14.5325,0.367,0.0285,110.363,5.8634,0.6308,3.0802,0.0179,0.102,2.9085,0.2956,5.6445,112.6826,2.7017,3.5384,0.2634
5-Apr-21,4.1405,5.7391,4.8638,3.7435,4.3912,3.1563,3.2963,3.0786,53.2492,13.1905,8.5143,14.526,0.367,0.0285,110.4016,5.8726,0.6305,3.0786,0.0179,0.1022,2.9145,0.2957,5.6452,112.7234,2.6961,3.5283,0.2632
6-Apr-21,4.1305,5.7226,4.8798,3.7412,4.4042,3.1507,3.2936,3.0807,53.1134,13.1545,8.5007,14.4907,0.3686,0.0285,110.1349,5.8588,0.6306,3.0807,0.0179,0.1018,2.9025,0.295,5.6303,112.4512,2.7006,3.5192,0.2625
7-Apr-21,4.1335,5.717,4.9133,3.7627,4.4475,3.1565,3.282,3.0853,53.0964,13.1934,8.4947,14.5408,0.3699,0.0285,110.2149,5.8729,0.6317,3.0853,0.0179,0.1019,2.9116,0.2952,5.5672,112.5328,2.699,3.4795,0.2628
8-Apr-21,4.1365,5.6778,4.9146,3.7792,4.4589,3.1557,3.2785,3.0854,53.153,13.1641,8.5113,14.5436,0.3705,0.0285,110.2949,5.8943,0.6314,3.0854,0.0179,0.102,2.9061,0.2955,5.526,112.6145,2.7116,3.4699,0.2633
9-Apr-21,4.135,5.6699,4.9149,3.7709,4.4659,3.15,3.2844,3.0816,53.1679,13.1604,8.5205,14.5338,0.3693,0.0284,110.2608,5.8848,0.6305,3.0816,0.0179,0.1019,2.9086,0.2954,5.5273,112.5737,2.7053,3.4546,0.2632
12-Apr-21,4.134,5.6803,4.9128,3.7762,4.4675,3.1491,3.2915,3.0813,53.154,13.1113,8.5079,14.5236,0.3675,0.0283,110.2341,5.8845,0.631,3.0813,0.0179,0.1019,2.907,0.2953,5.5138,112.5465,2.7068,3.4461,0.2635
13-Apr-21,4.135,5.6883,4.9211,3.7823,4.4727,3.1496,3.2851,3.082,53.2007,13.127,8.5205,14.5205,0.3681,0.0283,110.2608,5.8945,0.6315,3.082,0.0179,0.1018,2.9084,0.2954,5.4841,112.5737,2.7031,3.4428,0.2635
14-Apr-21,4.127,5.6932,4.9386,3.7869,4.4903,3.1733,3.2911,3.0878,53.1402,13.1016,8.5269,14.5143,0.3709,0.0283,110.0445,5.879,0.632,3.0878,0.0179,0.1016,2.9355,0.2948,5.493,112.3559,2.7,3.4362,0.263
15-Apr-21,4.126,5.685,4.9432,3.7932,4.4717,3.1995,3.305,3.0918,53.1194,13.0984,8.5169,14.5615,0.37,0.0282,110.0149,5.8916,0.6319,3.092,0.0179,0.1016,2.96,0.2947,5.4944,112.3287,2.7029,3.4346,0.2633
16-Apr-21,4.127,5.6773,4.9423,3.7913,4.4864,3.1951,3.2982,3.0944,53.1217,13.1937,8.5401,14.5648,0.3704,0.0283,110.0387,5.8958,0.6327,3.0944,0.0179,0.1016,2.9556,0.2948,5.5483,112.3559,2.6913,3.4678,0.2632
19-Apr-21,4.1243,5.7232,4.9594,3.8159,4.5093,3.2083,3.3057,3.0984,53.0812,13.2061,8.53,14.6497,0.3699,0.0284,109.9653,5.8979,0.6336,3.0985,0.0179,0.1016,2.9664,0.2946,5.5132,112.281,2.6904,3.4458,0.2634
20-Apr-21,4.115,5.7536,4.9662,3.7935,4.4987,3.2074,3.2925,3.0991,53.0055,13.1764,8.5232,14.6428,0.3698,0.0284,109.7216,5.9023,0.6335,3.0991,0.0178,0.1013,2.969,0.2939,5.503,112.0292,2.6843,3.4396,0.2628
21-Apr-21,4.1175,5.7351,4.9435,3.8049,4.4838,3.1758,3.2684,3.0955,53.0349,13.1466,8.5037,14.639,0.3679,0.0283,109.7912,5.9083,0.6336,3.0953,0.0178,0.1014,2.9522,0.2941,5.4526,112.0973,2.6833,3.4367,0.2626
22-Apr-21,4.1125,5.7164,4.9459,3.8063,4.4891,3.1831,3.2883,3.0959,52.9992,13.1264,8.4955,14.6373,0.3676,0.0283,109.6579,5.8948,0.6334,3.0959,0.0178,0.1013,2.9507,0.2937,5.4793,111.9611,2.6796,3.4245,0.2617
23-Apr-21,4.1088,5.7009,4.9547,3.8074,4.489,3.1783,3.2913,3.0941,52.9318,13.0769,8.4927,14.6281,0.3681,0.0283,109.5579,5.8959,0.6328,3.0941,0.0178,0.1012,2.9501,0.2651,5.4774,111.859,2.6724,3.4242,0.2617
26-Apr-21,4.101,5.7022,4.9622,3.8073,4.4852,3.1896,3.2908,3.0946,52.8507,13.0439,8.4766,14.6984,0.3691,0.0283,109.3542,5.8861,0.6321,3.0946,0.0178,0.101,2.9585,0.2646,5.4846,111.648,2.6643,3.4294,0.2615
27-Apr-21,4.097,5.6784,4.9404,3.7811,4.4686,3.184,3.2995,3.0882,52.7821,13.0519,8.4596,14.6841,0.3682,0.0283,109.2475,5.8877,0.6316,3.0882,0.0178,0.1009,2.9535,0.2643,5.4881,111.5391,2.642,3.4303,0.2608
28-Apr-21,4.101,5.6926,4.952,3.7653,4.4766,3.1764,3.3059,3.0919,52.8279,13.073,8.4557,14.7053,0.3685,0.0283,109.3542,5.8901,0.6325,3.0919,0.0178,0.1001,2.9568,0.2646,5.517,111.648,2.672,3.4477,0.2619
30-Apr-21,4.0975,5.6986,4.9559,3.7625,4.5047,3.1833,3.3381,3.0863,52.7719,13.1499,8.4922,14.6906,0.3681,0.0284,109.2579,5.8911,0.6335,3.0863,0.0178,0.1009,2.9647,0.2644,5.5289,111.5528,2.6755,3.4556,0.2617
3-May-21,4.1043,5.6871,4.9446,3.7436,4.4976,3.1707,3.3371,3.0812,52.8364,13.1758,8.5416,14.6879,0.3657,0.0284,109.4379,5.8937,0.634,3.0812,0.0178,0.1009,2.9388,0.2648,5.5435,111.7365,2.6773,3.4655,0.2621
4-May-21,4.122,5.7172,4.9478,3.7673,4.5034,3.1807,3.3466,3.0861,53.0731,13.2327,8.5786,14.7494,0.3666,0.0286,109.9112,5.9099,0.6368,3.0861,0.0179,0.1015,2.9448,0.2659,5.5784,112.2198,2.6994,3.4864,0.2633
5-May-21,4.1195,5.7236,4.9422,3.7667,4.4995,3.1805,3.3538,3.0814,53.0283,13.2417,8.5751,14.733,0.366,0.0285,109.846,5.8987,0.6364,3.0814,0.0179,0.1014,2.9541,0.2658,5.571,112.1517,2.6969,3.482,0.2634
6-May-21,4.12,5.7268,4.9603,3.772,4.5252,3.1911,3.3618,3.0837,53.0344,13.1967,8.5869,14.7356,0.3663,0.0288,109.8579,5.9022,0.6363,3.0837,0.0179,0.1014,2.968,0.2658,5.5782,112.1653,2.7061,3.4865,0.263
7-May-21,4.1125,5.7271,4.971,3.7684,4.5322,3.1979,3.3773,3.089,52.9501,13.1853,8.5874,14.7581,0.3671,0.0288,109.6579,5.896,0.6371,3.089,0.0178,0.1012,2.9727,0.2653,5.5888,111.9611,2.7136,3.493,0.2624
10-May-21,4.107,5.7859,4.9982,3.7753,4.5623,3.2328,3.3911,3.1011,52.8827,13.2058,8.5885,14.7984,0.3687,0.0289,109.5112,5.8966,0.6404,3.1011,0.0178,0.1014,2.9944,0.265,5.5966,111.8114,2.7006,3.4981,0.2624
11-May-21,4.1175,5.8226,5.0081,3.7836,4.5654,3.2314,3.4046,3.1043,53.0145,13.2438,8.6122,14.774,0.3684,0.029,109.7912,5.9391,0.6413,3.1043,0.0179,0.1011,2.9975,0.2656,5.6127,112.0973,2.7036,3.508,0.2621
12-May-21,4.1265,5.8357,5.0075,3.7943,4.5622,3.2207,3.414,3.1073,53.1324,13.2302,8.6347,14.7507,0.3667,0.0291,110.0312,5.9506,0.6406,3.1073,0.0179,0.1012,2.983,0.2662,5.6198,112.3423,2.7142,3.5124,0.2632
17-May-21,4.131,5.8274,5.0183,3.7828,4.5808,3.2061,3.4107,3.0924,53.1876,13.1393,8.635,14.6979,0.3639,0.0289,110.1512,5.9433,0.6415,3.0924,0.0179,0.1014,2.9813,0.2665,5.6428,112.4648,2.7101,3.5269,0.2636
18-May-21,4.1235,5.8599,5.0383,3.7881,4.5965,3.2163,3.4297,3.1019,53.1013,13.1155,8.6266,14.7793,0.3653,0.0289,109.9512,5.9423,0.642,3.1019,0.0179,0.1011,2.9912,0.2511,5.6488,112.2606,2.6977,3.5305,0.2632
